lev_mb_am,lev_mb_gr
0.9306543314361706,3.8262437065916024
0.683358468427993,3.896069619032592
6.475116674313554,2.0307437163823354
179.05337589778776,39.935044146879925
64.98841127435854,17.079539981784045
19.32123978064796,3.30245164255653
36.59375042561687,19.24476219906185
182.2496686286245,1.8119158614673045
68.48978690279927,58.475083089281725
22.56800255072338,48.96531802306182
2.6443874632696573,9.229648584900886
67.085231739312,12.542778875939549
64.98848859035088,11.87151712736254
67.83136391707913,13.414889588611521
6.721550231574849,7.807497311970405
6.840288063165468,7.810576610663401
21.52870633262183,4.0901802331896535
17.053406496173437,21.855083980791125
37.166650191714524,12.441620214267516
50.54803342214418,14.90763881311055
93.11977295502027,6.9987960986850215
199.69089544901655,15.350138590331879
12.31425432131711,8.903606839590283
37.72747478241419,14.387422766547438
20.186180908831467,13.703591168347897
1.7515332164990205,2.4422608722621364
2.8667016235550826,1.9311201007893406
14.475067412502616,0.5313731654981584
1.5847765123614401,3.7544936520027816
46.66214413584134,4.133695124452868
160.36678021513086,11.731946929490485
69.72393256863636,8.383922559533012
0.5891116416312989,1.6627258780416232
90.29570345953007,6.443630289561694
37.69331567926267,14.036760588102243
1.2323625772274398,3.741602597337384
31.918443321388157,24.709451284394618
24.568304286920274,10.553959209682441
41.91876146556347,8.284962506514375
152.47229810100586,7.443773034728236
141.21070268351622,7.95827915981382
139.18615331127828,7.446421341460988
19.512035733588075,7.683235689853056
199.49018424141312,0.8238764859543963
175.84595515686672,0.5865800203533228
124.95360325554705,0.32194954375150536
49.321168009653206,1.783455011535951
118.88576437221789,0.6048307417271777
128.64052928978742,1.0130239477925138
132.51172107366398,0.29857131850954594
79.84016800134077,0.3936521750401999
123.53862026775792,0.6920984284729521
132.70299742624894,0.6413049429350438
127.19295793170572,0.31484475227146547
204.23718124760651,5.571627911053374
116.35016751682149,0.525128892765251
66.95508905881557,1.5631959624031524
104.28007436497363,0.8845103313845885
132.7106667405234,0.36511180500686974
103.90583664683152,0.6562979733973009
209.07389199170603,1.7851509847901923
125.16420553341202,0.5347267241747911
137.9926012839534,0.7879873630515224
379.0950957982637,5.027474213670814
363.91168361156235,5.510998198893679
1445.535132269618,6.384487583152448
379.29319599772623,5.183387331956954
414.0684020628835,0.5861582937238703
371.3595624678232,14.10965185667312
407.3151740785214,0.6465864907878025
419.9567655597528,0.7901546079094114
376.21579465645755,4.9438634238723695
411.6309543271937,0.4250201911262947
382.13511281081304,12.616093420089138
88.2966777403742,0.6523588879206814
1523.5367257895039,0.4359479472725315
398.9724683653411,18.602707838771103
45.04550403648088,0.5532208880782552
449.11157790623247,22.187149831738623
661.2187649154786,0.8579347334030154
105.48316342801394,0.6188192284959514
105.48316342770902,0.6188192285913396
105.4831634278184,0.6188192284386657
115.85902220408416,0.36088849878290585
115.8590222041667,0.36088849874083107
109.33946009879438,0.40710746113112195
109.33946009888645,0.40710746101647843
26.797118801892836,0.8715489455567884
115.93129197003927,0.9477045521246605
135.71792958262367,0.999999999246455
268.42151742186377,1.0247195298170033
265.36064059321194,0.3697262208331656
165.68596167831114,4.150705629936144
336.8144316265169,0.4145539935888637
178.77690033796915,4.502587518335974
358.30091189201426,0.6520649308561747
169.22397681634106,0.5339772706781595
372.2368543967685,0.39398010022700664
72.45480494834324,0.7406370745220107
1835.3764774781089,0.7911715232521767
25.128708203236936,2.5696641401543907
25.117940046671016,2.299196116678109
162.05493827647564,3.8701122685053275
9.15560307241767,0.240978156617791
2.9991507794393852,0.37049862590235405
367.21516623716855,0.4245394909483838
1181.6966750587362,0.7919981416400531
785.346280520489,0.8581557060612965
22.355388562595145,0.37149674845518305
75.54823212776478,0.41913442857024463
1.141074362997031,1.2216791993270262
55.07644975322706,0.6390176280999483
763.5592164988938,5.771444468106661
774.0923011444501,0.5456596533401156
21.996799214700168,0.38215705167863223
19.019393720118984,0.39281606364680777
4389.45681734355,1.2372140262028395
71.64559848504136,0.2705130821239402
25.999135323784373,0.2852917585170567
10.279361261860053,0.5402485416351047
10.069748676001153,1.1196292169249267
0.9054714683222772,4.618501767652493
247.99462812550976,0.5753704486648878
5.628191585651067,12.9371546973157
122.23282978813326,3.959344495093572
784.1685052944064,0.6156769577549821
25.76036165920313,2.8932535000817925
31.708875615412538,2.551151187302168
31.603285098145736,10.190401745240262
3.3296936052533765,0.9060195366610628
3.3296936052465944,0.9060195365600734
74.70841425564167,0.44580667545484665
6.96419547264045,1.8567684224879812
293.78603124534976,0.33153818651158445
1115.4501104787792,0.2689236158241378
18.278106508365664,1.6137973575573374
3.5293850657536154,0.8788066294697359
3.126063207377097,2.714548248268599
14.174684579729089,0.49299037486120084
323.1213623096663,1.2014884638303651
1085.2479318269122,0.8434711949269338
28.454729428413355,0.8097115573054112
97.084598207897,0.9162611754475747
881.2056148983258,0.46165105143244983
801.2837818478162,1.9231299144113152
2823.561228636307,0.4605356365142041
69.62728568945158,0.33913669615747877
1.0679296196818147,1.8393400457001017
68.74568866832065,0.35930212849494914
0.48381075665667744,1.7724844867875917
235.8093072954736,3.278767487581857
2827.724610172187,0.4424898123994105
2822.9995458061485,1.4428430200971027
68.81855025207471,0.4550018445510137
917.7568793728926,0.7973974450127694
21.499532590554082,0.9197732269812882
146.00286127910707,0.8689308863657138
68.28584358491335,1.6798632450345559
83.0299226749408,4.7329847785471
28.749091082321666,0.739624847597331
963.4586444045153,1.0000000007256369
197.34454400432955,7.789616764383941
1.4246170600347228,4.775206393246642
172.97909479511554,16.941392227984526
22.15618559268216,0.5483901265960679
447.00615926547846,1.564898668662935
0.3681880840929001,0.642645793804618
11.502390383096671,1.7883427780000045
32.37976273026082,6.714537104640373
9.411639313932001,4.171864876131291
764.5775313943342,2.065706726699107
764.9253068064347,2.0953448477905483
18.415957611774758,0.20904286869133146
8.32454315138222,5.319577580221621
76.40762756803542,0.36385282885576564
456.5886116355202,0.5445100495363107
76.18189976648816,0.19335276783620964
2832.1784137423438,0.3488338076696038
799.7084241985953,1.774196508824422
876.4374309868707,0.28861799863931875
363.9147826802452,8.31421076364426
364.86401221691824,2.0632268031996994
321.6303265041681,1.4183876972050218
1.6986680751749117,0.9456979047472391
22.41136714031583,3.2668072093138445
95.12539322195606,0.7430753600103919
356.98307842197585,8.580719100851258
430.8040350367273,0.5669039757921669
271.56053576029353,0.26278962447219756
783.1647982074115,4.269517984961662
906.7087700516528,2.5862701905405077
72.56169167431474,0.3024259028050681
53.24183508365333,0.4029931835396807
88.89032583105748,2.829098185241455
17.449731458494263,0.2310411640610086
252.9764043888322,2.2138544393914956
220.10621328944362,1.7118920200271566
0.38775817103496796,1.618972716587687
213.4275529618186,0.44705780803420925
17.724063087006044,0.21009595214308183
11.093348575878684,1.9962458565388983
11.093348575878982,1.996245856539012
17.304981261656636,0.20082698162546972
13.926523031784273,2.1621482219907535
208.710564108139,1.748513353365516
208.7105641081448,1.7485133533695092
1092.4581310274145,5.6044962523600645
17.73760307662733,0.1398113429001749
200.92542672385858,3.11873426610841
769.0191126409408,2.547707318921032
75.02640404100565,0.36583995177302314
367.863458842369,3.2058151597388305
368.4521126557343,5.3755685851002415
343.1116807742442,0.3259636138912488
52.8776008018435,0.32396756290773043
226.21920677802387,0.7842461110784137
32.99899681252789,2.092091687615287
3.4120944538200133,5.017025165449188
193.72860500476054,0.7179687570137727
211.76293005940133,0.34750436281313424
2.716916381376905,2.1594039831561327
374.23057482058795,3.095507679445497
364.90719731888726,1.845835594138173
278.3437111205669,0.6587286394809224
200.12526719004836,3.076552534473499
197.5900988924614,1.9769628157742711
67.16821041170078,0.39461306869853274
0.5858887602680266,0.5675435332021052
206.46838236388152,1.6344840495757749
201.94998936589033,1.611284874967342
1.6141253477838169,5.452999755029574
2.811621811658207,0.4923284635853681
19.76282956561569,0.3229905617443042
32.048231331591865,2.197299946985944
5.269915972750388,4.449597935014863
1.4163593479334373,1.7393254283059572
1150.426468589115,0.2955795480441845
1.111113273200914,0.38756855625894104
1.0862898960708154,0.44835757583702124
15.205635067743168,0.8920519419469607
17.424851854352593,0.20192697587195313
17.75778740482534,0.18513990094180238
17.6326200387339,0.14646288786858616
0.9466921259617929,3.4575865234056002
0.982727071009544,3.4543021742677786
21.920285808545298,0.1466843056961975
30.928904433494104,7.582410648816115
50.656318985234805,6.786363608308079
1.2790883563768352,2.8213923544595705
360.9432383883624,7.827100009218953
41.834266170675946,1.911287818862467
0.5409160368410606,1.285912746692095
4.071660744600408,1.0934429601098117
4.012451341068129,1.1027404010432598
70.59744060003639,0.33300825536876344
47.37269681984349,3.5720195643226416
2794.0798289737772,10.084431010079498
249.03542855628947,3.710598795438968
43.12654964286674,1.9777614463060604
121.22849584469091,0.8881552175536018
51.26008648419656,1.9110983644446902
65.34123716812367,1.6024275441870062
3.1092874983270278,1.0921099530981428
1.4643956477227351,0.6432209979389555
1.6835696464158545,0.6256563054832909
18.837797139762127,3.3314181440864497
114.27541615745288,0.3751564868051569
1.7870914043254595,0.6378226594984888
241.5854763795495,0.8395765508486641
24.34248782479054,4.566703615265712
10.221908110442692,0.9709224929275069
10.748167551350557,0.638185864942466
1.8833001861425733,0.7403088303904894
2.153840952211621,0.7910475624000721
13.762087857644858,0.6683055045393917
258.4367007382078,0.9755517938657046
364.59239230725416,0.5082366880878454
222.6293719626816,11.071790334803467
202.6086454691295,7.339767970472948
202.66751939844477,7.338863685156468
62.222554633126734,2.4423131139227294
79.56399094059604,2.051831983542102
27.71591265937381,0.6860435290622664
307.447045582672,1.3522184323949444
295.1964875667823,1.544437528380827
209.56429863591958,1.0179489546070906
25.79976096331402,0.23735169788842783
18.636600748780154,0.38852144855787046
12.125502115551965,0.7251472948153751
24.8833172114475,0.30358497319077016
6.158544641978008,0.7092730742281993
5.4455979483387,1.9611219861573599
229.78140693345242,1.6113153702160445
22.886496277227522,1.556320656078039
416.49184970485044,0.7511321828425945
371.62833928309175,1.6498242708727515
215.73873843684285,1.7826444472614376
1.99533183241976,0.7322475000373913
0.9702678350396813,0.7042074375367638
10.163358938894635,0.600363516909751
55.42026303083102,0.4535213007684653
14.049940983560006,1.4863341697665227
48.623973889259936,0.4584302258945054
1787.7151320134717,0.8018973916497887
1.3899940342595167,3.069354213457604
6.684464164288271,5.794450583093286
5.707269849225011,0.8935917557502945
5.728804484583164,0.7178241133671726
0.5791946673962585,4.232498500581073
8.628743002237384,0.6725129037105049
1.2067941384393601,0.7530675031944586
1.5399741582748414,2.5851684956402035
95.19538648768787,2.680471950763609
1.3819202221548037,2.5625565762143068
3.289481019147029,0.9053872479728378
213.91940312097944,2.3583688617807987
213.91940312097944,2.3583688617807987
1.587450389207308,2.4317717290339997
2.0540177712038044,2.5201728756820048
18.900988278984816,2.4105801254021113
15.424537108733857,13.073685870522775
367.6346655381039,0.47997023030953323
449.6541892072032,0.5725819832982854
1381.7556004673484,6.19004939848722
2833.906859057955,0.5121061499255558
0.31768314428903016,0.6473078052537424
15.098763769419625,2.371195483210728
2775.410948106933,0.8618741706771598
2605.41167142869,1.2342068077810513
39.56307516732249,3.1877522271047414
14.852891767676844,0.6709540729224744
14.941762861375677,0.6800640187049547
15.848202685686045,2.2796672055475686
0.38518827392218263,1.6135202081019462
287.3019532285997,0.2804970333280544
218.81443901958738,5.158291863607308
239.9331922495867,6.614724513823473
14.6431241278209,3.1139837952536347
8.319864894394533,10.51900202993777
11.52276053406121,8.480082587206562
372.10475549177056,7.859603406399948
190.7502955725405,11.33919752453994
26.178098264603296,0.7926334950142067
34.26170079310957,2.257483766336236
47.90391521929956,4.203777155743211
445.32500996524095,0.8044421884764952
310.42481345553864,0.4775570955811158
17.513512295868054,0.7151649085984246
50.9974139101175,0.28965837176228215
203.08956840315972,0.8454104940798025
106.80945885516024,0.7626406803664922
10.524044906350547,0.3164351605115834
127.26907065421744,1.8017329196070646
127.26907065420838,1.8017329194333478
76.25295761721199,0.52069455501567
377.4659730274164,14.60027289274361
32.80342428531261,10.076701415643928
34.80163782747086,12.539615556681095
1.0000000004560645,0.3746673530571101
0.706819125344623,0.639299072891589
18.091736787614142,0.4293828381875029
9.292525606814147,1.853011626615394
78.90191524695402,0.46851871152463453
24.86868189765911,0.45263242019105177
73.20099686060138,0.4167611158054911
14.75409863107093,0.5096963755295245
78.7806426633382,0.4936063165061583
0.38312515558671806,0.737939520683917
80.34662654082666,0.4713947046639347
0.4438108400402747,0.6068500632261209
0.8350269893411024,0.6997568429163259
75.37405315984613,0.787605048659373
6.0160246369775745,5.4824383723213455
363.8072914749184,11.02558545538136
35.39444002357386,0.5450278520069409
2.2007992416555826,0.35527839228071434
80.89798922378417,1.0090002886586842
2769.254849354421,0.5882451467126182
504.50342350965633,7.299018468009932
118.09390968755561,56.42911508784879
11817.827270865013,0.7086194444385076
13.345203451557941,1.6964965151065712
190.5225749985119,0.5164096785079231
23.96643463245391,0.8212193350672384
15.17132934067749,0.5535433112489949
225.43380053790202,0.5178356136915674
5.783775345357694,1.548533780007499
3.381933591713359,1.0688553040917492
283.9934980147594,0.8013338671071715
44.10356411147524,0.5765830895666847
43.44976857529482,0.40939871618880047
1235.368316007194,4.318706816789855
18.5690633382518,0.8964480853188099
10790.457321531878,0.6643504793569746
1092.275932419611,5.756562157623902
66.05520056251554,0.8539197344717748
204.8075496598842,0.2697372458118032
400.8650595121882,8.800694491472225
27.55247077940294,0.34153378274685253
75.93468948012057,0.31478392016547
17.91878324964044,0.6158920509256004
261.1945702502206,0.49068837331247955
75.66044418008505,0.23779688080001288
1151.2599779106606,0.24396461248732393
18.924789246147682,0.7593289661967985
280.75497872138124,1.9390359783939468
210.2674078687549,0.8622240334479895
86.20932496209217,1.1087035844749267
0.4242705537110789,2.3228454166667474
1.152061726723521,4.094270106345426
1.5581067935266628,3.4522978639639685
1.067505312425811,3.420027624249597
3.7404826855723377,7.0794490863943205
2.947688789607359,2.2449023701639983
19.974728946187497,7.104195275041505
12.354309159465549,1.3004206067057975
44.37327438966264,1.7995755428092426
39.92640778898624,6.522705749962696
23.941545705168917,9.63420612385547
85669.6857750397,56.85160279643479
51613.74164005338,20.554489157078233
662.1710110193518,3.391355595297029
4.069013720303885,1.3689542605253215
231.3335853201445,10.559123049198469
18.362216390414506,2.523026897441449
0.6613053830447281,2.055249835798624
29.34563159816304,2.934391903324306
7.324551180418021,6.727322170644207
278.8466867662397,1.0017123277161304
195.81759652520128,0.729316796735429
8032.103388914863,3.9239295944180634
4.811401130592727,4.613815174195019
195.53982903960906,5.222082640400079
2748.431356195803,2.330914556342434
5038.103842559514,3.949937046515708
786.2380619756797,1.048313039373064
168.07340533382822,3.989033744894986
781.655344918055,1.0825063459328899
2031.6199648007469,19.356224094028885
774.7757606512953,4.080845207452671
198.54312702203563,2.7608974714736907
198.54312702203438,2.7608974714735486
198.78086373247277,4.900846778648895
1042.6377437565923,15.077634986623128
20.001656638799265,6.015604023577714
766.5105744250872,0.762004097059415
2622.9809800474077,2.190388455504768
172.69946105943737,2.4299017959606473
15005.482399786059,3.920525739533889
179.46712845994566,0.6404121219936746
1374.1501776947173,6.221339990757186
257.8323697300864,3.542159178899203
2763.6876627969823,24.72652747853641
11.673871730728143,0.891558779488035
215.99961591902942,1.828114255466626
14.857962503763744,1.551754580121465
56.551725735976156,1.8030620488242717
1.1710861843512173,2.025980809880448
7.804647350164035,2.070003297000181
5469.302198820154,1.9091865976029072
2802.612487685632,3.242883455342585
1413.3196104638678,4.113575569472769
186.4294727931745,2.0181766723320442
7.907450356653347,2.267355434948853
2159.713677801924,9.25551586978908
3969.8058332068726,1.3429984786431954
19.69182161323248,9.030317735483036
22.5164446348356,11.809242160121222
12.470115076399983,5.093688059966253
44.21101954234634,2.0716046205943472
225.09519697243738,1.5426727681353603
6.914738993883673,3.7131527192905414
197.45570213300397,1.9420383321339791
3.1322893565749053,1.0873421348476247
3.1708765194403163,1.0803218622000859
3654.038387351808,4.636278331140107
43.21780904094541,2.496739621495737
3.3120232653877757,1.4035243200155787
3.1614318007647144,1.0410977290571233
1967.677418637411,28.186589189301174
3399.640940847958,23.300200138077226
777.0936900150969,2.3805528209305233
256.36508929810407,7.099333840872397
142.36724399418003,0.7746547300294925
14623.127893267218,40.14484719859627
6.973498239198624,2.1195185631854763
34.10122681656856,0.8033240343998103
307.8132294703982,4.641645222193378
31.599883914682465,3.116170002652094
5.423745442360228,9.488922288642517
38.22600561994376,2.485401474100583
4.426944035161837,1.3492738939057929
14.883982684728535,2.899549510541688
1.1970364544022858,0.3919253028505642
7.420244188768302,0.7489702244283883
3.823629738527276,0.6011759687249525
210.10572285712257,3.214295039276593
3.5927785429401555,0.4813470001939477
9.04964666403183,0.213300298126648
997.5514163549841,0.954345522957926
377.08373695191017,0.8268388058291768
1.000000000486116,0.3746673530589326
1496.5515697376538,1.9292941406558433
110688.65128680329,68.35772355301414
68520.34538813533,41.59414232566338
88078.91733746401,58.025524522213736
36376.89516624899,36.664923406715815
348.3086648847401,2.5335218346296475
0.5605531750044358,0.89358444099876
225411.9391047137,152.82981185377844
51217.201979587786,32.78950678982105
341.26689573758506,2.5989521501444894
758.4825672732574,0.6419298847238266
17415.843673537714,5.698344970146369
4.816835061107679,1.830440695301629
7.0772437414580205,8.15609433081786
5.206290994804901,2.3620930545968664
1934.9294146099694,2.0096178970165677
815.9139165021213,0.993904352941315
3.5159944501700635,7.727149814821813
17520.666879698638,5.750302511766837
17708.982380023983,5.875377243839617
17578.6115838266,7.835686333694487
273.531311617507,12.212461596045122
774.4352889994657,3.2866020009619468
0.7126390339119706,2.3415745474608944
0.4994859612781091,3.1169754486100367
0.7588260815756698,2.679438534716103
1.6052467969715105,6.414302293151825
51.687700165320805,2.975538498916684
0.6339500489617791,2.034046492088315
0.5091273976071258,2.383667494014071
0.5036398455203296,2.598029530868332
0.35346930415819955,2.8174665349789336
0.3941090683511206,1.2884337298584398
1.9088785239614183,6.88187343613463
0.31422980752734375,1.9693537999912252
0.5227212961235052,0.9473906978709217
0.8955201534908377,3.2057119382378048
1.038180248016878,3.000366031085654
0.6509198603601006,1.555715850358222
3.2914180932438417,1.5099610037165065
5.1041772616106655,3.1028011653726413
4.822018503037935,5.26812831130914
4.089500211575178,2.066759872764123
11.023720065503285,4.434459844089984
29.002191193593042,12.240723741381446
3.2815677441834397,2.3409878170011362
20.739261890855346,5.279659464685711
25.602346795713913,12.235232752866956
26.060107690693936,21.14657540398782
20.774375658834078,0.22268951173393003
2.191784023821684,2.4529669116407273
5.445597948338928,1.9611219861499276
71.0847799355581,1.614562873519328
2225.708392967085,5.120632035041771
87.54167907296792,17.893046103541458
233.85482478677005,6.754005144821486
0.4625687118039084,0.8718248773830379
113.1770207559146,2.2455085936508494
225.56879118854923,4.591122160791169
9017.04550588308,6.917209409341581
2167.488165611125,3.4694021115263585
10.239477802974172,8.30585331131821
93.6090245779226,17.77022322336251
349.8296726781478,1.5181851994651854
98.6658254586049,2.1249301432371133
99.57908342583464,18.087967497831556
56.84263413136816,1.8070910200664088
72.58630233989295,1.8629009790364908
4.82747823340915,3.0102536368747987
0.42508204433906904,2.360951051841667
1.0256108890380669,6.275746245172118
0.5590358040177561,5.584513629273502
15.489740683979136,5.323895606377903
110.766678036055,32.69784717262253
0.8350269893421469,0.6997568429160452
1.2954308495568387,2.970168727764478
1.1055597824605528,4.283316534268074
1.295011232945352,2.75412312537714
1.9398422692811441,2.50842718230012
0.59870059344288,5.631780436062163
71.45637824252204,19.953215700060298
87.9987740255695,32.17742013346216
13.24497306033006,1.7906622964917291
34.51500808696852,5.666500653411993
1.9672631822163424,1.7700640062413953
130.80095543135525,1.2124266572958176
12.340154810424032,5.7061994819776425
1.4958763868545444,2.5233501265187894
4.214260485344299,3.7070761317366867
189.3665440879596,18.176473855861314
15.763472972918583,1.7296108922459392
2.5644482976718272,2.6057738598957076
3.189494848388591,3.7412244909857577
0.6763266810660686,1.353044485275944
24.7927862336415,3.390377801331745
32.44844696392361,5.363841010784648
934.5051618240145,2.1962041695045174
117.820588513811,18.06567073933749
351.3729421351592,0.638871797688176
350.60581021854927,0.8796610865019108
17.278377282482573,2.2471430263773415
21.328263497381304,1.0304479566411773
0.3088209232176751,2.84925464079864
27.259017707642727,4.481462955908159
135.71792958260843,0.9999999992435151
0.31439890696803546,1.5102980504016146
1.9739001283862145,2.597659325896787
256.03687005664256,4.699421961002294
1.1740958689736054,9.584441886421187
4.396903934220559,1.5967847686952223
1238.120344782886,9.80588914311973
0.34803207573841566,2.4284945798640254
3.9314795867820727,1.751398368506473
1002.9489883688289,6.299993112884069
47.986232808646875,2.121991962119102
170.56505647994445,2.5644878293094178
57.125646083662,1.2460565470162779
205.01225844248245,0.7021553076932973
212.8336646555255,0.8284835302687781
199.41530478009813,0.8289190791700338
2.269429575378508,4.895649429262858
1.9953318324188505,0.7322475000372918
2176.1698286938063,4.2845836257557925
216.37305278304083,2.3137438926938656
29.034704401359168,4.60064922996992
3.2314908923741905,0.902678297947742
207.49276913923026,2.55214783271618
1.8284509855781717,0.7494994427725156
10.864365804707534,0.6116528832509779
143.2926244821216,1.2294094674383265
26.907231232000452,1.6363338393183497
15.303321363229045,1.121146639182732
3.3985729278353793,1.9340355014571415
198.6815669963446,1.373003155334111
4961.999107323589,3.591850703569645
1977.3438998189201,3.0484856085332654
1.4726996788772388,0.6937889291143801
198.69599414448788,1.6001665662250752
2.3936658313858477,2.5913132581614886
8.86736494086589,0.6301933403173332
10.412009821491402,2.163023982123217
1.3888793797416568,0.7194933899774755
1095.254719906582,3.382311490105683
369.50312392208684,0.8283654141884884
803.6045353839902,1.3910080280843193
141.7782016233892,1.043414326424465
198.9079180167386,1.4818583153997735
1845.1470583280736,0.7701323223519689
727.0111186000446,2.99273759459392
220.59184225575788,1.4065349148693866
206.83569895522172,1.5516974421861907
2768.5310416181533,4.493832775570469
216.0968403446085,1.2662641585686527
822.3928569707238,3.1453894021229205
19.728263184962056,0.9999999999221398
134.92227125408465,1.781098183229125
0.7321694149953636,0.679768027222813
1153.5446684023889,16.714610678453642
209.7630270699436,0.9331430821797981
203.630456007178,2.228679638444914
239.23060554165,11.98243822486217
255.0395321321337,2.9899656376116073
2753.211034275391,6.361165081521189
14.198864176915214,5.306145033064835
4346.759807919815,5.852618631978946
18.560654001504172,1.7862717015516778
1031.3732961548967,10.649337384617724
591.8914854471226,2.612445388765844
1.1004132032677747,2.520331156956579
132.75738436589083,0.7349389425587575
404.5172399548527,1.5132371094189307
5.367303561940702,0.7388111720145325
933.0544372169312,7.276628064586241
3296.985420760834,0.8278119824120533
632.3851976095048,2.6597903202187734
2418.229365181638,2.2693561718273445
0.3076262867626157,0.6025324803911006
191.79462054948291,1.8800305740551704
5.4504764043202645,0.5933565305105102
397.649012690396,2.366204797240313
1412.274472113652,2.0432728784260346
192.82374126444938,0.6729044202889156
179.16648286032157,0.868760076482871
239.5852261001889,1.1237658132039383
0.728504297603665,1.780874364254875
201.7309526978196,0.8224122847649877
1131.7940392082974,0.8232617550061355
4.442272248694845,1.0189251437148064
682.9448425447764,3.6731543318977793
1637.9313735894073,0.7735590979113863
1.852785958203171,2.3868715066949804
2.092683237744084,1.5375327127062486
388.2334180886305,1.4024324919952786
213.22112844435998,5.192664936164383
3.0641886652831025,3.6463854303927477
130.7263489755779,0.9999999984893955
132.26171782124578,0.3866673464894027
15.26911000866425,5.473449547044621
3.213739701200189,1.4709130729903508
1956.9275007911745,2.365315346669483
3.9661014100754146,1.1835058430515737
20.399096515096815,0.843322802304847
1.7552947090781998,1.1886609356654132
1949.653740191215,1.9196599550298212
1962.3180887871358,6.444361696082074
27.21930328710689,2.2744783294025015
29.783604190461862,2.196404355164753
1.2671451841019932,1.260722842109634
1.158196575335822,2.84850966627786
1.8237534609720703,3.3836777910179485
10.487212026444855,0.8392745693316316
5.180951431967744,1.9419422431865994
1.3389451544723756,4.8415899680031425
10.814142399090297,1.9794234829952213
17.317327204985055,1.4566468192990123
0.8252554647913031,1.6255188720930236
9.932920351010251,0.7308626599212553
30.04110812330215,0.8064420047153664
204.59880157298832,1.6909854731373397
1.5703697805375936,2.2080384463658875
232.12343589380805,5.279286644229054
3.9646337942451906,3.1219332374086113
143.4231852228068,3.2195740085297464
201.47720398237843,3.3134692149728933
798.1386475087961,9.329538601523128
6.397994423027298,11.913590177012496
0.4251349490335295,2.361596483942605
2.0426922091501085,3.02850314667222
8.925207865145673,2.814533608770629
192.83648197735909,0.7090877848037083
235.50904198779992,2.2405713590765917
3738.9692954385523,3.4039593067061937
193.40803439880597,1.7391558076626188
0.5513647074945086,0.7146346933724177
