lev_norman_am,lev_norman_gr
199.49018424141312,0.8238764859543963
175.84595515686672,0.5865800203533228
79.84016800134077,0.3936521750401999
127.19295793170572,0.31484475227146547
204.23718124760651,5.571627911053374
104.28007436497363,0.8845103313845885
103.90583664683152,0.6562979733973009
26.797118801892836,0.8715489455567884
336.8144316265169,0.4145539935888637
1181.6966750587362,0.7919981416400531
785.346280520489,0.8581557060612965
22.355388562595145,0.37149674845518305
1.141074362997031,1.2216791993270262
763.5592164988938,5.771444468106661
4389.45681734355,1.2372140262028395
71.64559848504136,0.2705130821239402
235.8093072954736,3.278767487581857
2822.9995458061485,1.4428430200971027
68.28584358491335,1.6798632450345559
963.4586444045153,1.0000000007256369
1.4246170600347228,4.775206393246642
172.97909479511554,16.941392227984526
29.48404665494664,2.0481572283595724
447.00615926547846,1.564898668662935
0.3681880840929001,0.642645793804618
11.502390383096671,1.7883427780000045
32.37976273026082,6.714537104640373
764.5775313943342,2.065706726699107
18.415957611774758,0.20904286869133146
76.40762756803542,0.36385282885576564
367.8986804133087,2.939791313245737
876.4374309868707,0.28861799863931875
363.9147826802452,8.31421076364426
95.12539322195606,0.7430753600103919
430.8040350367273,0.5669039757921669
271.56053576029353,0.26278962447219756
53.24183508365333,0.4029931835396807
88.89032583105748,2.829098185241455
252.9764043888322,2.2138544393914956
220.10621328944362,1.7118920200271566
0.38775817103496796,1.618972716587687
213.4275529618186,0.44705780803420925
13.926523031784273,2.1621482219907535
769.0191126409408,2.547707318921032
52.87760080183953,0.32396756290639384
4.0449223157952385,0.709910399192078
2.811621811658207,0.4923284635853681
5.269915972750388,4.449597935014863
17.6326200387339,0.14646288786858616
50.656318985234805,6.786363608308079
4.071660744600408,1.0934429601098117
18.837797139762127,3.3314181440864497
241.5854763795495,0.8395765508486641
13.762087857644858,0.6683055045393917
0.9702678350396813,0.7042074375367638
17.513512295868054,0.7151649085984246
0.8350269893411024,0.6997568429163259
200.68689674955772,0.5250366579037227
172.78676599400035,0.7983982427168073
144.24625631211293,2.854213304042446
122.48270746428528,0.78006299096905
173.28134774055803,0.7014886407511167
1.5406778798418308,4.8134415953106044
134.57397844180463,1.7803729382207865
1327.6869454809466,0.8037202735457711
677.4992549537817,1.5040319523553762
17.75351776747064,0.3498589966763329
1.6546338794876618,2.229148640598048
120.7448996616137,2.352860967352904
230.72498904091606,5.217005590019936
18.680240294854844,0.8897666506196151
800.2060143166467,9.310798274848942
917.8313090678943,0.7981507887317477
63.186169594190154,27.784658972099983
81.91780265559852,15.983133612413079
78.94629195062237,26.780158208689393
189.94733702469094,0.6591880752747071
163.22251208122614,0.6761347245522122
157.20819102153595,1.909342227990546
23.919878832543784,1.161550907921976
418.52862132660323,0.530070869491942
348.75906754183853,1.960399745979668
207.2906416379257,2.7270154584428785
214.68442619294444,2.4019606439570325
129.68484666526643,1.7841866612095276
658.5266393029575,0.9799102953130915
1271.5873255994493,1.046681834464596
211.55596713466247,5.307868312594672
794.9304661709068,3.1638973319579646
16.385872906556862,3.1041043166367395
947.6768041502386,7.438984966732546
22.297033440024695,2.944352070623304
23.929119915809707,2.7431136678131125
28.724276991722338,3.2464069280286125
274.4085840134346,0.5452759875549755
123.7069021580029,5.711377402060057
92.88479110595505,13.6163131371681
64.84894695398255,2.3822810341731615
188.3869066405917,2.0307671497257402
772.7228914801905,0.568802639298043
997.2002525278915,0.9022516151678726
1071.78704151552,2.095879861317006
203.46294854559918,2.3379213244069557
265.36894613827485,4.173398368694611
619.7053649808504,0.595647848887691
20.90126362371224,0.5512074996068532
198.6959941444876,1.6001665662770335
2.3936658313604173,2.591313258162281
210.7525375242097,0.7563192941571903
70.03957367026658,7.240390250678439
23.86433669286932,0.2328299049696964
366.1089209605394,0.6570324572040411
2050.130443584301,0.7548128987359976
0.2973416798195755,1.0253424658865538
24.429884248859974,0.7003464102429446
27.871476517917813,4.231344856966132
1.8733775437520428,1.114749791010676
132.26171782111237,0.38666734653006146
135.6423548772221,0.6908025467644245
1154.2417305810513,0.8915837015176223
1092.4674735461297,0.8885199572366288
1090.5444845300021,0.7294978076423112
1437.7178572857174,3.9380597107362707
187.6063211744003,2.3415228851791188
791.1614318356538,3.668815631038248
196.5431804771568,3.049322579008221
260.60362970697474,2.9489193919986163
147.72284854038352,0.7521080347378379
787.3329327078528,2.1101110954552498
25.680682148678688,1.9267624268101524
231.23988962283357,0.4172825225228229
2709.0492480003422,2.118881653248546
2751.9656465894204,5.8624052736657095
3.8962814251415754,4.25929085664008
141.41567301581068,8.696408503859208
137.28677680679158,7.6315508767377045
176.54921150793214,10.1690303697594
958.2536138822279,7.406772730790529
28.13243852603234,2.5457622620863063
4404.872711194903,2.1577969110938975
193.12911160455607,0.8605761638966634
16.2414636957061,5.238480817232727
67.73216766923592,10.10173160286691
10926.110292941785,11.661011408433591
28.619083974642955,5.05393910927404
774.5988463146062,0.6800033336113506
25.312346356165566,2.5853571876353065
385.54377097103566,1.4692114311643734
150.20871027755643,0.9999999996610204
116.39580601041622,7.243649794861197
255.82952752569506,18.146973910634795
0.8902180459179807,4.401830834475663
4366.872742076307,1.563147720792322
15.251204823596554,2.5083041805331914
412.54338414930226,0.8507575307307018
0.4667480823591433,0.5124222288676571
133.31562419549354,16.35362271191157
97.084598207897,0.9162611754475747
377.69941302457073,4.659671799175289
5.256439332978588,0.5904375713954844
129.85605860181207,25.21578804390386
174.22207649199123,4.7918471717851014
24.437808521823047,12.852191796185833
21.089420075783945,0.42112180171980323
14.113676993549937,72.55090603479253
450.88292034191363,2.341557363993327
10.029213440586885,0.43029547184628997
0.7099619982725258,0.6873308807344156
316.0274556602394,0.7728786499242161
55.099130131961076,3.7912756507411807
68.65644518155005,10.81457757576877
197.2576340623781,1.6608795590973588
2003.5849528743959,0.9369994917848014
3434.8626538783974,0.49853375738803163
